x,mysin,mysinrev,mysinterms,mysintermsrev
158.00,0.00000000009179317109,0.00000000009179257834,0.00000000009179376383,0.00000000009179376383
159.00,0.00000000010952521078,0.00000000010952583038,0.00000000010952521078,0.00000000010952583038
160.00,0.00000000013088531325,0.00000000013088433943,0.00000000013088515095,0.00000000013088433943
161.00,0.00000000015668872985,0.00000000015668941187,0.00000000015669043491,0.00000000015668941187
162.00,0.00000000018796964243,0.00000000018797036098,0.00000000018796946279,0.00000000018797036098
163.00,0.00000000022603427238,0.00000000022603446224,0.00000000022603617103,0.00000000022603598116
164.00,0.00000000027256389778,0.00000000027256430057,0.00000000027256550892,0.00000000027256591170
165.00,0.00000000032973857014,0.00000000032973878462,0.00000000032973857014,0.00000000032973878462
166.00,0.00000000040041383519,0.00000000040041475302,0.00000000040041773599,0.00000000040041842437
167.00,0.00000000048841428379,0.00000000048841440718,0.00000000048841539426,0.00000000048841440718
168.00,0.00000000059890854716,0.00000000059890854716,0.00000000059890828016,0.00000000059890854716
169.00,0.00000000073905744047,0.00000000073905787686,0.00000000073905744047,0.00000000073905787686
170.00,0.00000000091902448474,0.00000000091902608312,0.00000000091902448474,0.00000000091902608312
171.00,0.00000000115363290370,0.00000000115363254884,0.00000000115363290370,0.00000000115363254884
172.00,0.00000000146532752160,0.00000000146532871819,0.00000000146532752160,0.00000000146532871819
173.00,0.00000000188963536744,0.00000000188963491195,0.00000000188963559519,0.00000000188963491195
174.00,0.00000000248607554964,0.00000000248607355815,0.00000000248607501858,0.00000000248607355815
175.00,0.00000000336223028132,0.00000000336222996286,0.00000000336222916671,0.00000000336222996286
176.00,0.00000000473384508503,0.00000000473384926290,0.00000000473385940916,0.00000000473386199546
177.00,0.00000000710527525856,0.00000000710527340238,0.00000000710527499339,0.00000000710527340238
178.00,0.00000001199089513080,0.00000001199088697897,0.00000001199089194960,0.00000001199088697897
179.00,0.00000002696602574715,0.00000002696601163272,0.00000002696603290376,0.00000002696603707845
